areaCode,areaName,areaType,date,hospitalCases,newAdmissions
E40000009,North East and Yorkshire,nhsRegion,2020-09-17,208,59
E40000009,North East and Yorkshire,nhsRegion,2020-09-16,188,41
E40000009,North East and Yorkshire,nhsRegion,2020-09-15,155,49
E40000009,North East and Yorkshire,nhsRegion,2020-09-14,155,38
E40000009,North East and Yorkshire,nhsRegion,2020-09-13,143,29
E40000009,North East and Yorkshire,nhsRegion,2020-09-12,130,32
E40000009,North East and Yorkshire,nhsRegion,2020-09-11,117,30
E40000009,North East and Yorkshire,nhsRegion,2020-09-10,95,29
E40000009,North East and Yorkshire,nhsRegion,2020-09-09,92,34
E40000009,North East and Yorkshire,nhsRegion,2020-09-08,84,25
E40000009,North East and Yorkshire,nhsRegion,2020-09-07,100,17
E40000009,North East and Yorkshire,nhsRegion,2020-09-06,90,10
E40000009,North East and Yorkshire,nhsRegion,2020-09-05,89,9
E40000009,North East and Yorkshire,nhsRegion,2020-09-04,89,13
E40000009,North East and Yorkshire,nhsRegion,2020-09-03,86,10
E40000009,North East and Yorkshire,nhsRegion,2020-09-02,84,9
E40000009,North East and Yorkshire,nhsRegion,2020-09-01,81,14
E40000009,North East and Yorkshire,nhsRegion,2020-08-31,82,11
E40000009,North East and Yorkshire,nhsRegion,2020-08-30,82,9
E40000009,North East and Yorkshire,nhsRegion,2020-08-29,84,7
E40000009,North East and Yorkshire,nhsRegion,2020-08-28,80,7
E40000009,North East and Yorkshire,nhsRegion,2020-08-27,83,11
E40000009,North East and Yorkshire,nhsRegion,2020-08-26,79,12
E40000009,North East and Yorkshire,nhsRegion,2020-08-25,79,12
E40000009,North East and Yorkshire,nhsRegion,2020-08-24,83,8
E40000009,North East and Yorkshire,nhsRegion,2020-08-23,82,7
E40000009,North East and Yorkshire,nhsRegion,2020-08-22,154,4
E40000009,North East and Yorkshire,nhsRegion,2020-08-21,82,10
E40000009,North East and Yorkshire,nhsRegion,2020-08-20,82,10
E40000009,North East and Yorkshire,nhsRegion,2020-08-19,88,5
E40000009,North East and Yorkshire,nhsRegion,2020-08-18,90,10
E40000009,North East and Yorkshire,nhsRegion,2020-08-17,99,8
E40000009,North East and Yorkshire,nhsRegion,2020-08-16,102,7
E40000009,North East and Yorkshire,nhsRegion,2020-08-15,102,8
E40000009,North East and Yorkshire,nhsRegion,2020-08-14,108,8
E40000009,North East and Yorkshire,nhsRegion,2020-08-13,114,6
E40000009,North East and Yorkshire,nhsRegion,2020-08-12,108,13
E40000009,North East and Yorkshire,nhsRegion,2020-08-11,114,14
E40000009,North East and Yorkshire,nhsRegion,2020-08-10,121,10
E40000009,North East and Yorkshire,nhsRegion,2020-08-09,117,14
E40000009,North East and Yorkshire,nhsRegion,2020-08-08,117,8
E40000009,North East and Yorkshire,nhsRegion,2020-08-07,111,11
E40000009,North East and Yorkshire,nhsRegion,2020-08-06,132,15
E40000009,North East and Yorkshire,nhsRegion,2020-08-05,128,6
E40000009,North East and Yorkshire,nhsRegion,2020-08-04,123,16
E40000009,North East and Yorkshire,nhsRegion,2020-08-03,115,25
E40000009,North East and Yorkshire,nhsRegion,2020-08-02,120,14
E40000009,North East and Yorkshire,nhsRegion,2020-08-01,117,9
E40000009,North East and Yorkshire,nhsRegion,2020-07-31,117,11
E40000009,North East and Yorkshire,nhsRegion,2020-07-30,122,16
E40000009,North East and Yorkshire,nhsRegion,2020-07-29,127,6
E40000009,North East and Yorkshire,nhsRegion,2020-07-28,127,8
E40000009,North East and Yorkshire,nhsRegion,2020-07-27,128,15
E40000009,North East and Yorkshire,nhsRegion,2020-07-26,126,11
E40000009,North East and Yorkshire,nhsRegion,2020-07-25,172,9
E40000009,North East and Yorkshire,nhsRegion,2020-07-24,136,15
E40000009,North East and Yorkshire,nhsRegion,2020-07-23,171,8
E40000009,North East and Yorkshire,nhsRegion,2020-07-22,167,9
E40000009,North East and Yorkshire,nhsRegion,2020-07-21,166,6
E40000009,North East and Yorkshire,nhsRegion,2020-07-20,209,6
E40000009,North East and Yorkshire,nhsRegion,2020-07-19,245,20
E40000009,North East and Yorkshire,nhsRegion,2020-07-18,250,5
E40000009,North East and Yorkshire,nhsRegion,2020-07-17,237,15
E40000009,North East and Yorkshire,nhsRegion,2020-07-16,255,19
E40000009,North East and Yorkshire,nhsRegion,2020-07-15,257,20
E40000009,North East and Yorkshire,nhsRegion,2020-07-14,272,25
E40000009,North East and Yorkshire,nhsRegion,2020-07-13,289,27
E40000009,North East and Yorkshire,nhsRegion,2020-07-12,303,13
E40000009,North East and Yorkshire,nhsRegion,2020-07-11,306,21
E40000009,North East and Yorkshire,nhsRegion,2020-07-10,305,22
E40000009,North East and Yorkshire,nhsRegion,2020-07-09,313,22
E40000009,North East and Yorkshire,nhsRegion,2020-07-08,313,26
E40000009,North East and Yorkshire,nhsRegion,2020-07-07,329,34
E40000009,North East and Yorkshire,nhsRegion,2020-07-06,332,26
E40000009,North East and Yorkshire,nhsRegion,2020-07-05,336,16
E40000009,North East and Yorkshire,nhsRegion,2020-07-04,365,22
E40000009,North East and Yorkshire,nhsRegion,2020-07-03,368,26
E40000009,North East and Yorkshire,nhsRegion,2020-07-02,382,30
E40000009,North East and Yorkshire,nhsRegion,2020-07-01,381,28
E40000009,North East and Yorkshire,nhsRegion,2020-06-30,412,33
E40000009,North East and Yorkshire,nhsRegion,2020-06-29,667,24
E40000009,North East and Yorkshire,nhsRegion,2020-06-28,451,28
E40000009,North East and Yorkshire,nhsRegion,2020-06-27,436,32
E40000009,North East and Yorkshire,nhsRegion,2020-06-26,422,35
E40000009,North East and Yorkshire,nhsRegion,2020-06-25,457,36
E40000009,North East and Yorkshire,nhsRegion,2020-06-24,488,30
E40000009,North East and Yorkshire,nhsRegion,2020-06-23,497,44
E40000009,North East and Yorkshire,nhsRegion,2020-06-22,520,58
E40000009,North East and Yorkshire,nhsRegion,2020-06-21,501,23
E40000009,North East and Yorkshire,nhsRegion,2020-06-20,500,30
E40000009,North East and Yorkshire,nhsRegion,2020-06-19,526,33
E40000009,North East and Yorkshire,nhsRegion,2020-06-18,549,52
E40000009,North East and Yorkshire,nhsRegion,2020-06-17,561,54
E40000009,North East and Yorkshire,nhsRegion,2020-06-16,601,62
E40000009,North East and Yorkshire,nhsRegion,2020-06-15,609,49
E40000009,North East and Yorkshire,nhsRegion,2020-06-14,604,43
E40000009,North East and Yorkshire,nhsRegion,2020-06-13,618,37
E40000009,North East and Yorkshire,nhsRegion,2020-06-12,661,45
E40000009,North East and Yorkshire,nhsRegion,2020-06-11,617,45
E40000009,North East and Yorkshire,nhsRegion,2020-06-10,707,58
E40000009,North East and Yorkshire,nhsRegion,2020-06-09,718,61
E40000009,North East and Yorkshire,nhsRegion,2020-06-08,741,52
E40000009,North East and Yorkshire,nhsRegion,2020-06-07,732,39
E40000009,North East and Yorkshire,nhsRegion,2020-06-06,734,46
E40000009,North East and Yorkshire,nhsRegion,2020-06-05,751,69
E40000009,North East and Yorkshire,nhsRegion,2020-06-04,811,52
E40000009,North East and Yorkshire,nhsRegion,2020-06-03,863,53
E40000009,North East and Yorkshire,nhsRegion,2020-06-02,902,70
E40000009,North East and Yorkshire,nhsRegion,2020-06-01,916,71
E40000009,North East and Yorkshire,nhsRegion,2020-05-31,917,78
E40000009,North East and Yorkshire,nhsRegion,2020-05-30,910,75
E40000009,North East and Yorkshire,nhsRegion,2020-05-29,951,71
E40000009,North East and Yorkshire,nhsRegion,2020-05-28,991,74
E40000009,North East and Yorkshire,nhsRegion,2020-05-27,1017,82
E40000009,North East and Yorkshire,nhsRegion,2020-05-26,1064,85
E40000009,North East and Yorkshire,nhsRegion,2020-05-25,1080,67
E40000009,North East and Yorkshire,nhsRegion,2020-05-24,1051,85
E40000009,North East and Yorkshire,nhsRegion,2020-05-23,1057,97
E40000009,North East and Yorkshire,nhsRegion,2020-05-22,1113,85
E40000009,North East and Yorkshire,nhsRegion,2020-05-21,1144,123
E40000009,North East and Yorkshire,nhsRegion,2020-05-20,1229,106
E40000009,North East and Yorkshire,nhsRegion,2020-05-19,1306,99
E40000009,North East and Yorkshire,nhsRegion,2020-05-18,1336,101
E40000009,North East and Yorkshire,nhsRegion,2020-05-17,1327,95
E40000009,North East and Yorkshire,nhsRegion,2020-05-16,1348,95
E40000009,North East and Yorkshire,nhsRegion,2020-05-15,1464,109
E40000009,North East and Yorkshire,nhsRegion,2020-05-14,1444,127
E40000009,North East and Yorkshire,nhsRegion,2020-05-13,1520,156
E40000009,North East and Yorkshire,nhsRegion,2020-05-12,1551,155
E40000009,North East and Yorkshire,nhsRegion,2020-05-11,1607,148
E40000009,North East and Yorkshire,nhsRegion,2020-05-10,1512,139
E40000009,North East and Yorkshire,nhsRegion,2020-05-09,1593,145
E40000009,North East and Yorkshire,nhsRegion,2020-05-08,1623,104
E40000009,North East and Yorkshire,nhsRegion,2020-05-07,1703,171
E40000009,North East and Yorkshire,nhsRegion,2020-05-06,1787,152
E40000009,North East and Yorkshire,nhsRegion,2020-05-05,1863,146
E40000009,North East and Yorkshire,nhsRegion,2020-05-04,1928,180
E40000009,North East and Yorkshire,nhsRegion,2020-05-03,1945,180
E40000009,North East and Yorkshire,nhsRegion,2020-05-02,1965,172
E40000009,North East and Yorkshire,nhsRegion,2020-05-01,1989,157
E40000009,North East and Yorkshire,nhsRegion,2020-04-30,1985,192
E40000009,North East and Yorkshire,nhsRegion,2020-04-29,2036,230
E40000009,North East and Yorkshire,nhsRegion,2020-04-28,2070,226
E40000009,North East and Yorkshire,nhsRegion,2020-04-27,2104,259
E40000009,North East and Yorkshire,nhsRegion,2020-04-26,2061,249
E40000009,North East and Yorkshire,nhsRegion,2020-04-25,2123,198
E40000009,North East and Yorkshire,nhsRegion,2020-04-24,2132,223
E40000009,North East and Yorkshire,nhsRegion,2020-04-23,2186,227
E40000009,North East and Yorkshire,nhsRegion,2020-04-22,2236,247
E40000009,North East and Yorkshire,nhsRegion,2020-04-21,2322,253
E40000009,North East and Yorkshire,nhsRegion,2020-04-20,2216,278
E40000009,North East and Yorkshire,nhsRegion,2020-04-19,2309,267
E40000009,North East and Yorkshire,nhsRegion,2020-04-18,2327,231
E40000009,North East and Yorkshire,nhsRegion,2020-04-17,2303,236
E40000009,North East and Yorkshire,nhsRegion,2020-04-16,2454,275
E40000009,North East and Yorkshire,nhsRegion,2020-04-15,2500,254
E40000009,North East and Yorkshire,nhsRegion,2020-04-14,2545,306
E40000009,North East and Yorkshire,nhsRegion,2020-04-13,2577,305
E40000009,North East and Yorkshire,nhsRegion,2020-04-12,2541,309
E40000009,North East and Yorkshire,nhsRegion,2020-04-11,2520,290
E40000009,North East and Yorkshire,nhsRegion,2020-04-10,2403,319
E40000009,North East and Yorkshire,nhsRegion,2020-04-09,2661,336
E40000009,North East and Yorkshire,nhsRegion,2020-04-08,2413,327
E40000009,North East and Yorkshire,nhsRegion,2020-04-07,2209,446
E40000009,North East and Yorkshire,nhsRegion,2020-04-06,2129,404
E40000009,North East and Yorkshire,nhsRegion,2020-04-05,2303,365
E40000009,North East and Yorkshire,nhsRegion,2020-04-04,2095,294
E40000009,North East and Yorkshire,nhsRegion,2020-04-03,1841,373
E40000009,North East and Yorkshire,nhsRegion,2020-04-02,1378,423
E40000009,North East and Yorkshire,nhsRegion,2020-04-01,1293,507
E40000009,North East and Yorkshire,nhsRegion,2020-03-31,1124,303
E40000009,North East and Yorkshire,nhsRegion,2020-03-30,995,340
E40000009,North East and Yorkshire,nhsRegion,2020-03-29,826,254
E40000009,North East and Yorkshire,nhsRegion,2020-03-28,701,258
E40000009,North East and Yorkshire,nhsRegion,2020-03-27,552,240
E40000009,North East and Yorkshire,nhsRegion,2020-03-26,434,196
E40000009,North East and Yorkshire,nhsRegion,2020-03-25,312,160
E40000009,North East and Yorkshire,nhsRegion,2020-03-24,229,167
E40000009,North East and Yorkshire,nhsRegion,2020-03-23,190,107
E40000009,North East and Yorkshire,nhsRegion,2020-03-22,158,69
E40000009,North East and Yorkshire,nhsRegion,2020-03-21,124,73
E40000009,North East and Yorkshire,nhsRegion,2020-03-20,82,43
E40000009,North East and Yorkshire,nhsRegion,2020-03-19,,48
E40000010,North West,nhsRegion,2021-06-23,437,
E40000010,North West,nhsRegion,2021-06-22,445,
E40000010,North West,nhsRegion,2021-06-21,436,64
E40000010,North West,nhsRegion,2021-06-20,412,42
E40000010,North West,nhsRegion,2021-06-19,384,53
E40000010,North West,nhsRegion,2021-06-18,411,65
E40000010,North West,nhsRegion,2021-06-17,388,68
E40000010,North West,nhsRegion,2021-06-16,379,55
E40000010,North West,nhsRegion,2021-06-15,349,58
E40000010,North West,nhsRegion,2021-06-14,328,72
E40000010,North West,nhsRegion,2021-06-13,323,66
E40000010,North West,nhsRegion,2021-06-12,300,57
E40000010,North West,nhsRegion,2021-06-11,272,51
E40000010,North West,nhsRegion,2021-06-10,271,63
E40000010,North West,nhsRegion,2021-06-09,256,50
E40000010,North West,nhsRegion,2021-06-08,246,43
E40000010,North West,nhsRegion,2021-06-07,245,43
E40000010,North West,nhsRegion,2021-06-06,223,45
E40000010,North West,nhsRegion,2021-06-05,210,43
E40000010,North West,nhsRegion,2021-06-04,202,30
E40000010,North West,nhsRegion,2021-06-03,192,32
E40000010,North West,nhsRegion,2021-06-02,196,38
E40000010,North West,nhsRegion,2021-06-01,184,31
E40000010,North West,nhsRegion,2021-05-31,184,19
E40000010,North West,nhsRegion,2021-05-30,171,25
E40000010,North West,nhsRegion,2021-05-29,170,13
E40000010,North West,nhsRegion,2021-05-28,173,25
E40000010,North West,nhsRegion,2021-05-27,173,21
E40000010,North West,nhsRegion,2021-05-26,166,27
E40000010,North West,nhsRegion,2021-05-25,174,24
E40000010,North West,nhsRegion,2021-05-24,174,31
E40000010,North West,nhsRegion,2021-05-23,158,22
E40000010,North West,nhsRegion,2021-05-22,158,14
E40000010,North West,nhsRegion,2021-05-21,153,22
E40000010,North West,nhsRegion,2021-05-20,155,19
E40000010,North West,nhsRegion,2021-05-19,151,18
E40000010,North West,nhsRegion,2021-05-18,142,19
E40000010,North West,nhsRegion,2021-05-17,152,13
E40000010,North West,nhsRegion,2021-05-16,149,16
E40000010,North West,nhsRegion,2021-05-15,152,13
E40000010,North West,nhsRegion,2021-05-14,151,18
E40000010,North West,nhsRegion,2021-05-13,152,23
E40000010,North West,nhsRegion,2021-05-12,158,17
E40000010,North West,nhsRegion,2021-05-11,159,15
E40000010,North West,nhsRegion,2021-05-10,163,16
E40000010,North West,nhsRegion,2021-05-09,164,13
E40000010,North West,nhsRegion,2021-05-08,172,11
E40000010,North West,nhsRegion,2021-05-07,177,11
E40000010,North West,nhsRegion,2021-05-06,166,11
E40000010,North West,nhsRegion,2021-05-05,178,19
E40000010,North West,nhsRegion,2021-05-04,203,12
E40000010,North West,nhsRegion,2021-05-03,181,26
E40000010,North West,nhsRegion,2021-05-02,172,16
E40000010,North West,nhsRegion,2021-05-01,178,10
E40000010,North West,nhsRegion,2021-04-30,188,10
E40000010,North West,nhsRegion,2021-04-29,196,12
E40000010,North West,nhsRegion,2021-04-28,196,18
E40000010,North West,nhsRegion,2021-04-27,202,18
E40000010,North West,nhsRegion,2021-04-26,217,10
E40000010,North West,nhsRegion,2021-04-25,215,13
E40000010,North West,nhsRegion,2021-04-24,216,11
E40000010,North West,nhsRegion,2021-04-23,229,13
E40000010,North West,nhsRegion,2021-04-22,236,17
E40000010,North West,nhsRegion,2021-04-21,247,20
E40000010,North West,nhsRegion,2021-04-20,264,13
E40000010,North West,nhsRegion,2021-04-19,281,16
E40000010,North West,nhsRegion,2021-04-18,275,11
E40000010,North West,nhsRegion,2021-04-17,276,15
E40000010,North West,nhsRegion,2021-04-16,309,17
E40000010,North West,nhsRegion,2021-04-15,330,16
E40000010,North West,nhsRegion,2021-04-14,358,29
E40000010,North West,nhsRegion,2021-04-13,373,15
E40000010,North West,nhsRegion,2021-04-12,351,24
E40000010,North West,nhsRegion,2021-04-11,352,21
E40000010,North West,nhsRegion,2021-04-10,360,26
E40000010,North West,nhsRegion,2021-04-09,422,19
E40000010,North West,nhsRegion,2021-04-08,434,26
E40000010,North West,nhsRegion,2021-04-07,457,25
E40000010,North West,nhsRegion,2021-04-06,481,22
E40000010,North West,nhsRegion,2021-04-05,507,25
E40000010,North West,nhsRegion,2021-04-04,499,27
E40000010,North West,nhsRegion,2021-04-03,495,37
E40000010,North West,nhsRegion,2021-04-02,512,33
E40000010,North West,nhsRegion,2021-04-01,558,31
E40000010,North West,nhsRegion,2021-03-31,591,35
E40000010,North West,nhsRegion,2021-03-30,632,35
E40000010,North West,nhsRegion,2021-03-29,648,40
E40000010,North West,nhsRegion,2021-03-28,622,32
E40000010,North West,nhsRegion,2021-03-27,632,43
E40000010,North West,nhsRegion,2021-03-26,678,38
E40000010,North West,nhsRegion,2021-03-25,693,49
E40000010,North West,nhsRegion,2021-03-24,723,48
E40000010,North West,nhsRegion,2021-03-23,749,54
E40000010,North West,nhsRegion,2021-03-22,787,59
E40000010,North West,nhsRegion,2021-03-21,766,44
E40000010,North West,nhsRegion,2021-03-20,779,66
E40000010,North West,nhsRegion,2021-03-19,819,43
E40000010,North West,nhsRegion,2021-03-18,847,50
E40000010,North West,nhsRegion,2021-03-17,911,61
E40000010,North West,nhsRegion,2021-03-16,952,55
E40000010,North West,nhsRegion,2021-03-15,992,70
E40000010,North West,nhsRegion,2021-03-14,1002,63
E40000010,North West,nhsRegion,2021-03-13,986,79
E40000010,North West,nhsRegion,2021-03-12,1040,54
E40000010,North West,nhsRegion,2021-03-11,1080,55
E40000010,North West,nhsRegion,2021-03-10,1118,85
E40000010,North West,nhsRegion,2021-03-09,1167,75
E40000010,North West,nhsRegion,2021-03-08,1218,95
E40000010,North West,nhsRegion,2021-03-07,1211,74
E40000010,North West,nhsRegion,2021-03-06,1222,92
E40000010,North West,nhsRegion,2021-03-05,1311,79
E40000010,North West,nhsRegion,2021-03-04,1363,80
E40000010,North West,nhsRegion,2021-03-03,1447,79
E40000010,North West,nhsRegion,2021-03-02,1540,97
E40000010,North West,nhsRegion,2021-03-01,1622,110
E40000010,North West,nhsRegion,2021-02-28,1602,121
E40000010,North West,nhsRegion,2021-02-27,1628,96
E40000010,North West,nhsRegion,2021-02-26,1724,103
E40000010,North West,nhsRegion,2021-02-25,1830,120
E40000010,North West,nhsRegion,2021-02-24,1938,108
E40000010,North West,nhsRegion,2021-02-23,1978,165
E40000010,North West,nhsRegion,2021-02-22,2078,144
E40000010,North West,nhsRegion,2021-02-21,2072,133
E40000010,North West,nhsRegion,2021-02-20,2071,148
E40000010,North West,nhsRegion,2021-02-19,2198,163
E40000010,North West,nhsRegion,2021-02-18,2322,148
E40000010,North West,nhsRegion,2021-02-17,2391,178
E40000010,North West,nhsRegion,2021-02-16,2513,174
E40000010,North West,nhsRegion,2021-02-15,2621,227
E40000010,North West,nhsRegion,2021-02-14,2610,177
E40000010,North West,nhsRegion,2021-02-13,2631,212
E40000010,North West,nhsRegion,2021-02-12,2754,189
E40000010,North West,nhsRegion,2021-02-11,2916,223
E40000010,North West,nhsRegion,2021-02-10,3000,234
E40000010,North West,nhsRegion,2021-02-09,3108,233
E40000010,North West,nhsRegion,2021-02-08,3248,242
E40000010,North West,nhsRegion,2021-02-07,3270,234
E40000010,North West,nhsRegion,2021-02-06,3292,224
E40000010,North West,nhsRegion,2021-02-05,3440,241
E40000010,North West,nhsRegion,2021-02-04,3557,277
E40000010,North West,nhsRegion,2021-02-03,3707,303
E40000010,North West,nhsRegion,2021-02-02,3854,309
E40000010,North West,nhsRegion,2021-02-01,4017,352
E40000010,North West,nhsRegion,2021-01-31,3834,308
E40000010,North West,nhsRegion,2021-01-30,3994,256
E40000010,North West,nhsRegion,2021-01-29,4136,331
E40000010,North West,nhsRegion,2021-01-28,4203,342
E40000010,North West,nhsRegion,2021-01-27,4264,377
E40000010,North West,nhsRegion,2021-01-26,4346,413
E40000010,North West,nhsRegion,2021-01-25,4122,362
E40000010,North West,nhsRegion,2021-01-24,4338,390
E40000010,North West,nhsRegion,2021-01-23,4254,355
E40000010,North West,nhsRegion,2021-01-22,4315,405
E40000010,North West,nhsRegion,2021-01-21,4287,417
E40000010,North West,nhsRegion,2021-01-20,4318,485
E40000010,North West,nhsRegion,2021-01-19,4307,472
E40000010,North West,nhsRegion,2021-01-18,4242,438
E40000010,North West,nhsRegion,2021-01-17,4151,386
E40000010,North West,nhsRegion,2021-01-16,4021,439
E40000010,North West,nhsRegion,2021-01-15,4039,434
E40000010,North West,nhsRegion,2021-01-14,3912,420
E40000010,North West,nhsRegion,2021-01-13,3849,480
E40000010,North West,nhsRegion,2021-01-12,3785,467
E40000010,North West,nhsRegion,2021-01-11,3733,452
E40000010,North West,nhsRegion,2021-01-10,3465,396
E40000010,North West,nhsRegion,2021-01-09,3332,446
E40000010,North West,nhsRegion,2021-01-08,3238,385
E40000010,North West,nhsRegion,2021-01-07,3104,421
E40000010,North West,nhsRegion,2021-01-06,2996,441
E40000010,North West,nhsRegion,2021-01-05,2925,414
E40000010,North West,nhsRegion,2021-01-04,2812,353
E40000010,North West,nhsRegion,2021-01-03,2605,315
E40000010,North West,nhsRegion,2021-01-02,2410,247
E40000010,North West,nhsRegion,2021-01-01,2540,210
E40000010,North West,nhsRegion,2020-12-31,2550,209
E40000010,North West,nhsRegion,2020-12-30,2514,278
E40000010,North West,nhsRegion,2020-12-29,2352,257
E40000010,North West,nhsRegion,2020-12-28,2346,262
E40000010,North West,nhsRegion,2020-12-27,2226,234
E40000010,North West,nhsRegion,2020-12-26,2144,191
E40000010,North West,nhsRegion,2020-12-25,2103,187
E40000010,North West,nhsRegion,2020-12-24,2245,156
E40000010,North West,nhsRegion,2020-12-23,2333,217
E40000010,North West,nhsRegion,2020-12-22,2406,231
E40000010,North West,nhsRegion,2020-12-21,2399,215
E40000010,North West,nhsRegion,2020-12-20,2315,221
E40000010,North West,nhsRegion,2020-12-19,2253,187
E40000010,North West,nhsRegion,2020-12-18,2255,216
E40000010,North West,nhsRegion,2020-12-17,2271,220
E40000010,North West,nhsRegion,2020-12-16,2276,222
E40000010,North West,nhsRegion,2020-12-15,2322,178
E40000010,North West,nhsRegion,2020-12-14,2325,176
E40000010,North West,nhsRegion,2020-12-13,2266,199
E40000010,North West,nhsRegion,2020-12-12,2255,187
E40000010,North West,nhsRegion,2020-12-11,2278,139
E40000010,North West,nhsRegion,2020-12-10,2287,200
E40000010,North West,nhsRegion,2020-12-09,2218,209
E40000010,North West,nhsRegion,2020-12-08,2332,218
E40000010,North West,nhsRegion,2020-12-07,2388,212
E40000010,North West,nhsRegion,2020-12-06,2247,182
E40000010,North West,nhsRegion,2020-12-05,2302,159
E40000010,North West,nhsRegion,2020-12-04,2368,174
E40000010,North West,nhsRegion,2020-12-03,2434,172
E40000010,North West,nhsRegion,2020-12-02,2368,156
E40000010,North West,nhsRegion,2020-12-01,2517,213
E40000010,North West,nhsRegion,2020-11-30,2572,178
E40000010,North West,nhsRegion,2020-11-29,2510,193
E40000010,North West,nhsRegion,2020-11-28,2355,151
E40000010,North West,nhsRegion,2020-11-27,2551,188
E40000010,North West,nhsRegion,2020-11-26,2607,188
E40000010,North West,nhsRegion,2020-11-25,2700,216
E40000010,North West,nhsRegion,2020-11-24,2811,184
E40000010,North West,nhsRegion,2020-11-23,2810,181
E40000010,North West,nhsRegion,2020-11-22,2794,216
E40000010,North West,nhsRegion,2020-11-21,2769,185
E40000010,North West,nhsRegion,2020-11-20,2859,180
E40000010,North West,nhsRegion,2020-11-19,3025,226
E40000010,North West,nhsRegion,2020-11-18,3061,249
E40000010,North West,nhsRegion,2020-11-17,3097,278
E40000010,North West,nhsRegion,2020-11-16,3158,287
E40000010,North West,nhsRegion,2020-11-15,3063,232
E40000010,North West,nhsRegion,2020-11-14,3011,224
E40000010,North West,nhsRegion,2020-11-13,3042,235
E40000010,North West,nhsRegion,2020-11-12,3023,306
E40000010,North West,nhsRegion,2020-11-11,3044,314
E40000010,North West,nhsRegion,2020-11-10,2876,297
E40000010,North West,nhsRegion,2020-11-09,3042,262
E40000010,North West,nhsRegion,2020-11-08,2953,298
E40000010,North West,nhsRegion,2020-11-07,2883,255
E40000010,North West,nhsRegion,2020-11-06,2968,207
E40000010,North West,nhsRegion,2020-11-05,2815,247
E40000010,North West,nhsRegion,2020-11-04,2956,312
E40000010,North West,nhsRegion,2020-11-03,2946,277
E40000010,North West,nhsRegion,2020-11-02,2883,288
E40000010,North West,nhsRegion,2020-11-01,2800,293
E40000010,North West,nhsRegion,2020-10-31,2752,280
E40000010,North West,nhsRegion,2020-10-30,2593,256
E40000010,North West,nhsRegion,2020-10-29,2676,340
E40000010,North West,nhsRegion,2020-10-28,2603,323
E40000010,North West,nhsRegion,2020-10-27,2566,314
E40000010,North West,nhsRegion,2020-10-26,2495,294
E40000010,North West,nhsRegion,2020-10-25,2396,335
E40000010,North West,nhsRegion,2020-10-24,2269,278
E40000010,North West,nhsRegion,2020-10-23,2200,275
E40000010,North West,nhsRegion,2020-10-22,2017,243
E40000010,North West,nhsRegion,2020-10-21,2097,252
E40000010,North West,nhsRegion,2020-10-20,2099,241
E40000010,North West,nhsRegion,2020-10-19,1884,230
E40000010,North West,nhsRegion,2020-10-18,1849,276
E40000010,North West,nhsRegion,2020-10-17,1772,272
E40000010,North West,nhsRegion,2020-10-16,1710,196
E40000010,North West,nhsRegion,2020-10-15,1610,258
E40000010,North West,nhsRegion,2020-10-14,1554,223
E40000010,North West,nhsRegion,2020-10-13,1460,244
E40000010,North West,nhsRegion,2020-10-12,1304,220
E40000010,North West,nhsRegion,2020-10-11,1274,209
E40000010,North West,nhsRegion,2020-10-10,1213,177
E40000010,North West,nhsRegion,2020-10-09,1158,180
E40000010,North West,nhsRegion,2020-10-08,1146,178
E40000010,North West,nhsRegion,2020-10-07,1077,145
E40000010,North West,nhsRegion,2020-10-06,1043,185
E40000010,North West,nhsRegion,2020-10-05,930,141
E40000010,North West,nhsRegion,2020-10-04,852,208
E40000010,North West,nhsRegion,2020-10-03,758,130
E40000010,North West,nhsRegion,2020-10-02,704,122
E40000010,North West,nhsRegion,2020-10-01,688,128
E40000010,North West,nhsRegion,2020-09-30,686,101
E40000010,North West,nhsRegion,2020-09-29,637,82
E40000010,North West,nhsRegion,2020-09-28,631,110
E40000010,North West,nhsRegion,2020-09-27,562,73
E40000010,North West,nhsRegion,2020-09-26,560,66
E40000010,North West,nhsRegion,2020-09-25,540,71
E40000010,North West,nhsRegion,2020-09-24,506,80
E40000010,North West,nhsRegion,2020-09-23,461,97
E40000010,North West,nhsRegion,2020-09-22,424,80
E40000010,North West,nhsRegion,2020-09-21,398,92
E40000010,North West,nhsRegion,2020-09-20,359,66
E40000010,North West,nhsRegion,2020-09-19,340,52
E40000010,North West,nhsRegion,2020-09-18,315,44
E40000010,North West,nhsRegion,2020-09-17,314,58
E40000010,North West,nhsRegion,2020-09-16,292,54
E40000010,North West,nhsRegion,2020-09-15,274,62
E40000010,North West,nhsRegion,2020-09-14,257,47
E40000010,North West,nhsRegion,2020-09-13,198,51
E40000010,North West,nhsRegion,2020-09-12,201,46
E40000010,North West,nhsRegion,2020-09-11,184,41
E40000010,North West,nhsRegion,2020-09-10,177,43
E40000010,North West,nhsRegion,2020-09-09,176,26
E40000010,North West,nhsRegion,2020-09-08,169,20
E40000010,North West,nhsRegion,2020-09-07,167,31
E40000010,North West,nhsRegion,2020-09-06,142,33
E40000010,North West,nhsRegion,2020-09-05,136,25
E40000010,North West,nhsRegion,2020-09-04,133,14
E40000010,North West,nhsRegion,2020-09-03,130,23
E40000010,North West,nhsRegion,2020-09-02,116,21
E40000010,North West,nhsRegion,2020-09-01,119,17
